OBJECTID,CaseObjectID,AppliedDate,Fee,IssuedDate,ParcelNo,PropertyAddress,Status,Valuation,WorkDescription,BuildingUseCode,PermitNumber,PermitType,PermitSubType
9455829,3412,2015/04/16 08:00:00+00,124.24,2015/05/14 08:00:00+00,330277000,220 W MARKET ST,CLOSED,0,Tenant Upfit,,BN-15-0137,C-BLDG,C-TENUP
9455831,3410,2015/04/15 08:00:00+00,61,2015/04/15 08:00:00+00,320027000,416 4TH ST NW,CLOSED,0,Underground Tank Removal,,BN-15-0135,B-CONVERT,B-UNDREM
9455836,3405,2015/04/10 08:00:00+00,1710.08,2015/04/22 08:00:00+00,330072000,409 3RD ST NE,CLOSED,0,Interior Renovations,,BN-15-0130,B-CONVERT,B-INTREN
9455839,3402,2015/04/08 08:00:00+00,236.24,2015/04/23 08:00:00+00,330226000,321 E MAIN ST,CLOSED,0,Interior Renovations,,BN-15-0127,B-CONVERT,B-INTREN
9455840,3401,2015/04/08 08:00:00+00,1833.98,2015/05/07 08:00:00+00,320020000,305 4TH ST NW,CLOSED,0,Exterior Renovation,,BN-15-0126,B-CONVERT,B-EXTREN
9455851,3390,2015/04/01 08:00:00+00,751.04,2015/05/07 08:00:00+00,340083000,806 2ND ST NE,CANCELLED,0,Addition,,BN-15-0115,R-BLDG,R-BLDGADD
9455854,3387,2015/03/31 08:00:00+00,144.64,2015/05/06 08:00:00+00,290106000,307 5TH ST SW,ISSUE,0,Addition,,BN-15-0112,R-BLDG,R-BLDGADD
9455864,3377,2015/03/26 08:00:00+00,8253.86,2015/04/29 08:00:00+00,100016000,1309 W MAIN ST,CLOSED,0,Interior and Exterior Renovations,,BN-15-0102,B-CONVERT,B-INTEXTRE
9455874,3367,2015/03/20 08:00:00+00,35.5,2015/03/20 08:00:00+00,530080000,605 E MAIN ST,CLOSED,0,Amusement Device,,BN-15-0092,C-BLDG,C-AMUSEDVC
9455875,3366,2015/03/18 08:00:00+00,277.04,2015/04/02 08:00:00+00,100078000,900 W MAIN ST,ISSUE,0,Exterior Renovation,,BN-15-0091,B-CONVERT,B-EXTREN
9455876,3365,2015/03/17 08:00:00+00,75.28,,290010000,502  w main st,CANCELLED,0,Sign,,BN-15-0090,C-BLDG,C-SIGN
9455902,3339,2015/02/24 10:00:00+00,103.84,2015/02/24 10:00:00+00,100007000,1327-29 W MAIN ST,CLOSED,0,Addition,,BN-15-0064,C-BLDG,C-ADD
9455903,3338,2015/02/24 10:00:00+00,144.64,2015/03/25 08:00:00+00,280062000,100 E WATER ST,ISSUE,0,Structures Other Than Buildings,,BN-15-0063,B-CONVERT,B-STRCTOTH
9455917,3324,2015/02/18 10:00:00+00,286.22,2015/03/04 10:00:00+00,280208000,949 2ND ST SE,CLOSED,0,Tenant Upfit,,BN-15-0049,C-BLDG,C-TENUP
9455920,3321,2015/02/13 10:00:00+00,6948.06,2015/03/17 08:00:00+00,100016000,1309 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-15-0046,C-BLDG,C-TENUP
9455921,3320,2015/02/13 10:00:00+00,591.92,2015/02/13 10:00:00+00,100016000,1309 W MAIN ST,CLOSED,0,Interior Demolition Only,,BN-15-0045,B-CONVERT,B-INTDEMO
9455922,3319,2015/02/13 10:00:00+00,103.84,2015/02/13 10:00:00+00,100050000,1001 W MAIN ST,ISSUE,0,Repair Structure,,BN-15-0044,B-CONVERT,B-REPSTR
9455923,3318,2015/02/13 10:00:00+00,99.76,2015/02/27 10:00:00+00,300003000,852 W MAIN ST STE 108,CLOSED,0,Tenant Upfit,,BN-15-0043,C-BLDG,C-TENUP
9455929,3312,2015/02/09 10:00:00+00,103.84,2015/02/27 10:00:00+00,300003000,852 W MAIN ST STE 108,CLOSED,0,Addition,,BN-15-0037,C-BLDG,C-ADD
9455932,3309,2015/02/04 10:00:00+00,904.04,2015/03/17 08:00:00+00,290105000,303 5TH ST SW,CLOSED,0,Single Family Detached,,BN-15-0034,R-BLDG,R-SFDETACH
9455935,3306,2015/01/30 10:00:00+00,15659.06,2015/05/18 08:00:00+00,100068000,1000 W MAIN ST,EXPIRED,0,Foundation Only,,BN-15-0031,B-CONVERT,B-FNDONLY
9455942,3299,2015/01/29 10:00:00+00,228.08,2015/02/19 10:00:00+00,560114100,1612 E MARKET ST,CLOSED,0,Interior Renovations,,BN-15-0024,B-CONVERT,B-INTREN
9455958,3283,2015/01/08 10:00:00+00,268.6,2015/01/29 10:00:00+00,280208100,522 B 2ND ST SE,ISSUE,0,Interior Renovations,,BN-15-0008,B-CONVERT,B-INTREN
9455965,3276,2015/01/05 10:00:00+00,103.84,2015/01/26 10:00:00+00,090074000,101 14TH ST NW STE 2,CLOSED,0,Tenant Upfit,,BN-15-0001,C-BLDG,C-TENUP
9455967,3274,2014/12/29 10:00:00+00,185.44,2015/01/27 10:00:00+00,560039000,1406 E MARKET ST # B,CLOSED,0,Interior and Exterior Renovations,,BN-14-0541,B-CONVERT,B-INTEXTRE
9455975,3266,2014/12/24 10:00:00+00,535.64,2015/01/09 10:00:00+00,100007000,1329 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-14-0533,C-BLDG,C-TENUP
9455983,3258,2014/12/17 10:00:00+00,506.54,2015/01/06 10:00:00+00,280051B00,107 5TH ST SE,ISSUE,0,Tenant Upfit,,BN-14-0525,C-BLDG,C-TENUP
9455999,3242,2014/12/09 10:00:00+00,205.84,2014/12/09 10:00:00+00,330230000,311  E MAIN ST,EXPIRED,0,Replace Roof Covering,,BN-14-0509,B-CONVERT,B-REPROOF
9456000,3241,2014/12/05 10:00:00+00,124.24,2014/12/09 10:00:00+00,330240100,201 E MAIN ST,CLOSED,0,Tenant Upfit,,BN-14-0508,C-BLDG,C-TENUP
9456019,3222,2014/11/20 10:00:00+00,6886.04,2014/12/30 10:00:00+00,280010000,200 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-14-0489,C-BLDG,C-TENUP
9456043,3198,2014/11/03 10:00:00+00,140.56,2014/11/14 10:00:00+00,540161000,1117  E MARKET ST STE D,CLOSED,0,Tenant Upfit,,BN-14-0465,C-BLDG,C-TENUP
9456056,3185,2014/10/20 08:00:00+00,51,2014/10/20 08:00:00+00,530160000,700  E MAIN ST,CLOSED,0,Amusement Device,,BN-14-0452,C-BLDG,C-AMUSEDVC
9456078,3163,2014/09/30 08:00:00+00,165.04,2014/10/29 08:00:00+00,560039000,1406 E MARKET ST,CLOSED,0,Addition,,BN-14-0430,R-BLDG,R-BLDGADD
9456087,3154,2014/09/24 08:00:00+00,610.28,2014/10/06 08:00:00+00,530080000,606 E MARKET ST,CLOSED,0,Interior Renovations,,BN-14-0421,B-CONVERT,B-INTREN
9456089,3152,2014/09/23 08:00:00+00,103.84,2014/09/30 08:00:00+00,320174000,507 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-14-0419,C-BLDG,C-TENUP
9456099,3142,2014/09/19 08:00:00+00,277.04,2015/06/01 08:00:00+00,330220000,310 E MARKET ST,CLOSED,0,Interior and Exterior Repairs,,BN-14-0409,B-CONVERT,B-INTEXTRP
9456100,3141,2014/09/19 08:00:00+00,405.56,2014/09/30 08:00:00+00,530051000,401 E MARKET ST,CLOSED,0,Tenant Upfit,,BN-14-0408,C-BLDG,C-TENUP
9456104,3137,2014/09/17 08:00:00+00,144.64,2014/10/02 08:00:00+00,280208000,969 2ND ST SE,CLOSED,0,Interior Renovations,,BN-14-0403,B-CONVERT,B-INTREN
9456109,3132,2014/09/12 08:00:00+00,35.5,2014/09/12 08:00:00+00,330195000,101 E MARKET ST,CLOSED,0,Amusement Device,,BN-14-0398,C-BLDG,C-AMUSEDVC
9456114,3127,2014/09/08 08:00:00+00,19230.08,2014/10/02 08:00:00+00,320020000,305 4TH ST NW,CLOSED,0,Addition,,BN-14-0393,C-BLDG,C-ADD
9456144,3097,2014/08/21 08:00:00+00,61,,560008000,1304 E MARKET ST,CLOSED,0,Interior Renovations,,BN-14-0363,B-CONVERT,B-INTREN
9456146,3095,2014/08/20 08:00:00+00,35.5,2014/08/20 08:00:00+00,530080000,605  E MAIN ST,CLOSED,0,Amusement Device,,BN-14-0361,C-BLDG,C-AMUSEDVC
9456165,3076,2014/08/12 08:00:00+00,124.24,2014/09/04 08:00:00+00,320174000,513 WEST MAIN ST,CLOSED,0,Addition,,BN-14-0342,C-BLDG,C-ADD
9456174,3067,2014/08/04 08:00:00+00,61,2014/08/04 08:00:00+00,300003000,852 W MAIN ST,CLOSED,0,Underground Tank Removal,,BN-14-0333,B-CONVERT,B-UNDREM
9456180,3061,2014/07/30 08:00:00+00,751.04,2015/06/01 08:00:00+00,330220000,310 E MARKET ST,CLOSED,0,Interior Renovations,,BN-14-0327,B-CONVERT,B-INTREN
9456183,3058,2014/07/29 08:00:00+00,103.84,2014/09/02 08:00:00+00,300003000,852 W MAIN ST STE 110,CLOSED,0,Sign,,BN-14-0324,C-BLDG,C-SIGN
9456185,3056,2014/07/28 08:00:00+00,83.44,2014/08/21 08:00:00+00,21B003000,1185 5TH ST SW,CLOSED,0,Sign,,BN-14-0322,C-BLDG,C-SIGN
9456192,3049,2014/07/22 08:00:00+00,4744.04,2014/08/06 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Interior Renovations,,BN-14-0315,B-CONVERT,B-INTREN
9456206,3035,2014/07/11 08:00:00+00,83.44,2014/07/11 08:00:00+00,530051000,401 E MARKET ST,EXPIRED,0,Replace Roof Covering,,BN-14-0301,B-CONVERT,B-REPROOF
9456224,3017,2014/06/27 08:00:00+00,112,,280001000,230 W MAIN ST,CANCELLED,0,Tent,,BN-14-0283,B-CONVERT,B-TENT
9456231,3010,2014/06/24 08:00:00+00,491.24,2014/07/22 08:00:00+00,560006000,1218 E MARKET ST,CLOSED,0,Tenant Upfit,,BN-14-0276,C-BLDG,C-TENUP
9456246,2995,2014/06/20 08:00:00+00,112,,320089000,233 4TH ST NW,EXPIRED,0,Tent,,BN-14-0261,B-CONVERT,B-TENT
9456262,2979,2014/06/11 08:00:00+00,279.28,2014/07/02 08:00:00+00,330220000,310 E MARKET ST,EXPIRED,0,Exterior Renovation,,BN-14-0245,B-CONVERT,B-EXTREN
9456271,2970,2014/06/09 08:00:00+00,83.44,2014/07/31 08:00:00+00,320174000,511 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-14-0236,C-BLDG,C-TENUP
9456284,2957,2014/06/04 08:00:00+00,173.2,2014/06/04 08:00:00+00,320149000,801 W MAIN ST,EXPIRED,0,Replace Roof Covering,,BN-14-0223,B-CONVERT,B-REPROOF
9456306,2935,2014/05/22 08:00:00+00,1175.04,2014/05/29 08:00:00+00,530091LE0,501 E MAIN ST,CLOSED,0,Tenant Upfit,,BN-14-0201,C-BLDG,C-TENUP
9456314,2927,2014/05/20 08:00:00+00,193.6,2014/06/17 08:00:00+00,550027000,1309 E MARKET ST,CLOSED,0,Interior and Exterior Repairs,,BN-14-0193,B-CONVERT,B-INTEXTRP
9456331,2910,2014/05/09 08:00:00+00,0,,330240100,201 E MAIN ST,CANCELLED,0,Tent,,BN-14-0176,B-CONVERT,B-TENT
9456332,2909,2014/05/09 08:00:00+00,368.84,2014/05/21 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Interior Renovations,,BN-14-0175,B-CONVERT,B-INTREN
9456333,2908,2014/05/08 08:00:00+00,61,2014/05/09 08:00:00+00,330240100,201 E MAIN ST,EXPIRED,0,Tent,,BN-14-0174,B-CONVERT,B-TENT
9456346,2895,2014/05/06 08:00:00+00,61,2014/05/06 08:00:00+00,290007000,512-514 W MAIN ST,EXPIRED,0,Tent,,BN-14-0161,B-CONVERT,B-TENT
9456351,2890,2014/05/02 08:00:00+00,99.76,2014/05/07 08:00:00+00,330226000,321 E MAIN ST,ISSUE,0,Interior Renovations,,BN-14-0156,B-CONVERT,B-INTREN
9456353,2888,2014/05/01 08:00:00+00,35.5,2014/05/01 08:00:00+00,530160000,700 E MAIN ST,CLOSED,0,Amusement Device,,BN-14-0154,C-BLDG,C-AMUSEDVC
9456354,2887,2014/04/30 08:00:00+00,256.64,2014/05/07 08:00:00+00,280208000,937 2ND ST SE,CLOSED,0,Tenant Upfit,,BN-14-0153,C-BLDG,C-TENUP
9456363,2878,2014/04/24 08:00:00+00,61,2014/04/24 08:00:00+00,320165100,625 W MAIN ST,ISSUE,0,Tent,,BN-14-0144,B-CONVERT,B-TENT
9456367,2874,2014/04/22 08:00:00+00,165.04,2014/05/06 08:00:00+00,560039000,1406 E MARKET ST #A,CLOSED,0,Interior Renovations,,BN-14-0140,B-CONVERT,B-INTREN
9456374,2867,2014/04/16 08:00:00+00,83.44,2014/04/16 08:00:00+00,100050000,1001 W MAIN ST,CLOSED,0,Interior Demolition Only,,BN-14-0133,B-CONVERT,B-INTDEMO
9456375,2866,2014/04/15 08:00:00+00,79.36,2014/05/01 08:00:00+00,310167000,913 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-14-0132,C-BLDG,C-TENUP
9456379,2862,2014/04/09 08:00:00+00,2035.94,2014/05/23 08:00:00+00,280028000,115 E WATER ST,EXPIRED,0,Interior and Exterior Repairs,,BN-14-0128,B-CONVERT,B-INTEXTRP
9456384,2857,2014/04/08 08:00:00+00,144.64,2014/04/29 08:00:00+00,530064000,427 E MAIN ST,CLOSED,0,Tenant Upfit,,BN-14-0123,C-BLDG,C-TENUP
9456397,2844,2014/03/26 08:00:00+00,1142.42,2014/04/03 08:00:00+00,330196000,201 E MARKET ST,CLOSED,0,Interior Renovations,,BN-14-0108,B-CONVERT,B-INTREN
9456402,2839,2014/03/25 08:00:00+00,1378.04,2014/05/14 08:00:00+00,300003000,852 W MAIN ST STE 110,CLOSED,0,Tenant Upfit,,BN-14-0103,C-BLDG,C-TENUP
9456431,2810,2014/03/07 10:00:00+00,35.5,2014/03/07 10:00:00+00,320089000,233 4TH ST NW,CLOSED,0,Amusement Device,,BN-14-0074,C-BLDG,C-AMUSEDVC
9456432,2809,2014/03/07 10:00:00+00,1090.4,2014/03/13 08:00:00+00,280128B00,455 2ND ST SE,CLOSED,0,Tenant Upfit,,BN-14-0073,C-BLDG,C-TENUP
9456434,2807,2014/03/06 10:00:00+00,384.14,2014/03/26 08:00:00+00,290038000,231 4TH ST SW,CLOSED,0,Accessory Building,,BN-14-0071,R-BLDG,R-BLDGACC
9456437,2804,2014/03/06 10:00:00+00,160.96,2014/03/06 10:00:00+00,530162200,701 E WATER ST,ISSUE,0,Interior Renovations,,BN-14-0068,B-CONVERT,B-INTREN
9456439,2802,2014/03/05 10:00:00+00,35.5,2014/03/05 10:00:00+00,530080000,605 E MAIN ST,CLOSED,0,Amusement Device,,BN-14-0066,C-BLDG,C-AMUSEDVC
9456449,2792,2014/02/24 10:00:00+00,430.04,2014/03/12 08:00:00+00,280208100,522 B 2ND ST SE,CLOSED,0,Interior Renovations,,BN-14-0056,B-CONVERT,B-INTREN
9456453,2788,2014/02/18 10:00:00+00,83.44,2014/03/11 08:00:00+00,280051B00,107 5TH ST SE,ISSUE,0,Interior Renovations,,BN-14-0052,B-CONVERT,B-INTREN
9456468,2773,2014/02/07 10:00:00+00,383.84,2014/02/28 10:00:00+00,090094000,301 15TH ST NW,ISSUE,0,Communication Tower,,BN-14-0037,B-CONVERT,B-COMMTWR
9456470,2771,2014/02/06 10:00:00+00,236.24,2014/02/21 10:00:00+00,280038000,300 E MAIN ST,CLOSED,0,Addition,,BN-14-0035,C-BLDG,C-ADD
9456474,2767,2014/02/04 10:00:00+00,491.24,2014/04/03 08:00:00+00,530059000,401 E MAIN ST,CLOSED,0,Tenant Upfit,,BN-14-0031,C-BLDG,C-TENUP
9456481,2760,2014/01/29 10:00:00+00,83.44,2014/01/29 10:00:00+00,280051B00,107 5TH ST SE,ISSUE,0,Interior Demolition Only,,BN-14-0024,B-CONVERT,B-INTDEMO
9456493,2748,2014/01/14 10:00:00+00,103.84,2014/02/27 10:00:00+00,330238000,206 E MARKET ST,CLOSED,0,Addition,,BN-14-0012,C-BLDG,C-ADD
9456510,2731,2013/12/20 10:00:00+00,165.04,2014/01/22 10:00:00+00,280016100,108 2ND ST SW,CLOSED,0,Tenant Upfit,,BN-13-0520,C-BLDG,C-TENUP
9456513,2728,2013/12/19 10:00:00+00,112,2013/12/19 10:00:00+00,300003000,852 W MAIN ST,CLOSED,0,Underground Tank Removal,,BN-13-0517,B-CONVERT,B-UNDREM
9456523,2718,2013/12/09 10:00:00+00,185.44,2014/03/12 08:00:00+00,530091LG0,513 E MAIN ST,ISSUE,0,Other,,BN-13-0507,C-BLDG,C-BLDGOTH
9456524,2717,2013/12/09 10:00:00+00,87.52,2013/12/18 10:00:00+00,2800601K0,418 E WATER ST #800,CLOSED,0,Addition,,BN-13-0506,C-BLDG,C-ADD
9456535,2706,2013/11/25 10:00:00+00,99.76,2013/12/10 10:00:00+00,21B004100,1141  5TH ST SW,CLOSED,0,Tenant Upfit,,BN-13-0495,C-BLDG,C-TENUP
9456544,2697,2013/11/18 10:00:00+00,75.28,2013/11/18 10:00:00+00,22B198000,1023 5TH ST SW,ISSUE,0,Interior Renovations,,BN-13-0486,B-CONVERT,B-INTREN
9456547,2694,2013/11/12 10:00:00+00,491.24,2013/12/20 10:00:00+00,290011000,420 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-13-0483,C-BLDG,C-TENUP
9456551,2690,2013/11/07 10:00:00+00,282.34,2013/11/14 10:00:00+00,530091LC0,110 5TH ST NE,ISSUE,0,Tenant Upfit,,BN-13-0479,C-BLDG,C-TENUP
9456554,2687,2013/11/05 10:00:00+00,184,2013/11/13 10:00:00+00,320197000,315 W MAIN ST,CLOSED,0,Construction/Office Trailer,,BN-13-0476,C-BLDG,C-TRAILER
9456557,2684,2013/10/31 08:00:00+00,224,2013/10/31 08:00:00+00,300003000,852 W MAIN ST,CLOSED,0,Underground Tank Removal,,BN-13-0473,B-CONVERT,B-UNDREM
9456559,2682,2013/10/30 08:00:00+00,437.58,2013/11/08 10:00:00+00,530080000,606 E MARKET ST,CLOSED,0,Interior Renovations,,BN-13-0471,B-CONVERT,B-INTREN
9456569,2672,2013/10/22 08:00:00+00,674.54,2013/11/01 08:00:00+00,330266000,201 W MAIN ST,ISSUE,0,Interior Renovations,,BN-13-0461,B-CONVERT,B-INTREN
9456570,2671,2013/10/22 08:00:00+00,827.54,2013/12/11 10:00:00+00,330220000,310 E MARKET ST,CLOSED,0,Tenant Upfit,,BN-13-0460,C-BLDG,C-TENUP
9456581,2660,2013/10/11 08:00:00+00,430.04,2013/10/31 08:00:00+00,530077A00,530 E MAIN ST A,CLOSED,0,Interior Renovations,,BN-13-0449,B-CONVERT,B-INTREN
9456591,2650,2013/10/02 08:00:00+00,236.24,2013/10/21 08:00:00+00,320153000,711 W MAIN ST,CLOSED,0,Interior Renovations,,BN-13-0439,B-CONVERT,B-INTREN
9456607,2634,2013/09/18 08:00:00+00,75.28,2013/09/27 08:00:00+00,530077B00,534 E MAIN ST B,EXPIRED,0,Interior Renovations,,BN-13-0423,B-CONVERT,B-INTREN
9456614,2627,2013/09/13 08:00:00+00,205.84,2013/10/17 08:00:00+00,290164000,412 5TH ST SW,CLOSED,0,Detached Garage,,BN-13-0416,B-CONVERT,B-DETGAR
9456630,2611,2013/08/30 08:00:00+00,35.5,2013/08/30 08:00:00+00,330195000, E MARKET ST,CLOSED,0,Amusement Device,,BN-13-0400,C-BLDG,C-AMUSEDVC
9456631,2610,2013/08/30 08:00:00+00,75.28,2013/08/30 08:00:00+00,330220000,310 E MARKET ST,EXPIRED,0,Interior Demolition Only,,BN-13-0399,B-CONVERT,B-INTDEMO
9456651,2590,2013/08/20 08:00:00+00,61,2013/08/20 08:00:00+00,290007000,512  W MAIN ST,ISSUE,0,Tent,,BN-13-0379,B-CONVERT,B-TENT
9456656,2585,2013/08/15 08:00:00+00,56764.04,2013/09/30 08:00:00+00,320197000,315 W MAIN ST,CLOSED,0,New Commercial Building,,BN-13-0374,C-BLDG,C-NEW
9456685,2556,2013/07/29 08:00:00+00,83.44,2013/07/31 08:00:00+00,100007000,1327 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-13-0345,C-BLDG,C-TENUP
9456696,2545,2013/07/23 08:00:00+00,112,2013/07/30 08:00:00+00,310183000,835 W MAIN ST,EXPIRED,0,Construction/Office Trailer,,BN-13-0334,C-BLDG,C-TRAILER
9456714,2527,2013/07/03 08:00:00+00,2602.04,2013/07/23 08:00:00+00,530162200,701 E WATER ST,ISSUE,0,Tenant Upfit,,BN-13-0316,C-BLDG,C-TENUP
9456715,2526,2013/07/03 08:00:00+00,256.64,2013/07/23 08:00:00+00,320156000,709 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-13-0315,C-BLDG,C-TENUP
9456719,2522,2013/07/01 08:00:00+00,140.56,2013/07/09 08:00:00+00,530051000,401 E MARKET ST,EXPIRED,0,Replace Roof Covering,,BN-13-0311,B-CONVERT,B-REPROOF
9456725,2516,2013/06/26 08:00:00+00,103.84,2013/07/16 08:00:00+00,530100000,609 E MARKET ST UNIT 108,CLOSED,0,Interior Renovations,,BN-13-0305,B-CONVERT,B-INTREN
9456738,2503,2013/06/21 08:00:00+00,61,,090069000,217  14TH ST NW,CLOSED,0,Interior Renovations,,BN-13-0292,B-CONVERT,B-INTREN
9456741,2500,2013/06/20 08:00:00+00,277.04,2013/06/24 08:00:00+00,280037A00,103  3RD ST SE,CLOSED,0,Tenant Upfit,,BN-13-0289,C-BLDG,C-TENUP
9456745,2496,2013/06/20 08:00:00+00,144.64,2013/07/05 08:00:00+00,340030000,901 2ND ST NE,EXPIRED,0,Interior Renovations,,BN-13-0285,B-CONVERT,B-INTREN
9456747,2494,2013/06/17 08:00:00+00,5447.94,2013/07/02 08:00:00+00,540141000,1015 E MARKET ST,CLOSED,0,New Commercial Building,,BN-13-0283,C-BLDG,C-NEW
9456752,2489,2013/06/14 08:00:00+00,219.64,2013/07/01 08:00:00+00,290063000,223 5TH ST SW,CLOSED,0,Addition,,BN-13-0278,R-BLDG,R-BLDGADD
9456759,2482,2013/06/13 08:00:00+00,124.24,2013/07/01 08:00:00+00,090074000,105  14TH ST NW,CLOSED,0,Interior Renovations,,BN-13-0271,B-CONVERT,B-INTREN
9456765,2476,2013/06/06 08:00:00+00,87.52,2013/06/27 08:00:00+00,320157000,703 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-13-0265,C-BLDG,C-TENUP
9456778,2463,2013/05/30 08:00:00+00,384.14,2013/06/11 08:00:00+00,330245000,123  E MAIN ST,CLOSED,0,Tenant Upfit,,BN-13-0252,C-BLDG,C-TENUP
9456781,2460,2013/05/29 08:00:00+00,277.04,2013/06/19 08:00:00+00,280208100,943  2ND ST SE,CLOSED,0,Tenant Upfit,,BN-13-0249,C-BLDG,C-TENUP
9456802,2439,2013/05/20 08:00:00+00,277.04,2013/06/07 08:00:00+00,280128B00,455 2ND ST SE,CLOSED,0,Interior Renovations,,BN-13-0228,B-CONVERT,B-INTREN
9456807,2434,2013/05/17 08:00:00+00,83.44,2013/05/17 08:00:00+00,530162200,701 E WATER ST,ISSUE,0,Interior Demolition Only,,BN-13-0223,B-CONVERT,B-INTDEMO
9456811,2430,2013/05/15 08:00:00+00,2699.96,2013/06/04 08:00:00+00,530051000,401 E MARKET ST,CLOSED,0,Interior Renovations,,BN-13-0219,B-CONVERT,B-INTREN
9456812,2429,2013/05/15 08:00:00+00,75.28,2013/05/21 08:00:00+00,530077B00,534 E MAIN ST B,EXPIRED,0,Interior Renovations,,BN-13-0218,B-CONVERT,B-INTREN
9456813,2428,2013/05/13 08:00:00+00,61,2013/05/13 08:00:00+00,330240100,201 E MAIN ST,EXPIRED,0,Tent,,BN-13-0217,B-CONVERT,B-TENT
9456821,2420,2013/05/07 08:00:00+00,61,2013/05/21 08:00:00+00,250040000,930 5TH ST SW,CLOSED,0,Exterior Repairs,,BN-13-0209,B-CONVERT,B-EXTREP
9456830,2411,2013/04/30 08:00:00+00,2132.36,2013/05/16 08:00:00+00,280208000,981 2ND ST SE,CLOSED,0,Tenant Upfit,,BN-13-0200,C-BLDG,C-TENUP
9456846,2395,2013/04/18 08:00:00+00,277.04,2013/04/26 08:00:00+00,280037A00,103  3RD ST SE,CANCELLED,0,Tenant Upfit,,BN-13-0184,C-BLDG,C-TENUP
9456847,2394,2013/04/18 08:00:00+00,61,2013/04/18 08:00:00+00,290007000,512  W MAIN ST,ISSUE,0,Tent,,BN-13-0183,B-CONVERT,B-TENT
9456852,2389,2013/04/09 08:00:00+00,277.04,2013/04/19 08:00:00+00,530162200,701 E WATER ST,ISSUE,0,Interior Renovations,,BN-13-0178,B-CONVERT,B-INTREN
9456856,2385,2013/04/05 08:00:00+00,61,2013/04/05 08:00:00+00,320165100,625  W MAIN ST,ISSUE,0,Tent,,BN-13-0174,B-CONVERT,B-TENT
9456873,2368,2013/03/27 08:00:00+00,1194.44,2013/04/11 08:00:00+00,330238000,204 E MARKET ST,CLOSED,0,Interior Renovations,,BN-13-0157,B-CONVERT,B-INTREN
9456879,2362,2013/03/20 08:00:00+00,674.54,2013/04/11 08:00:00+00,570157000,1111 E WATER ST,CLOSED,0,Swimming Pool,,BN-13-0151,B-CONVERT,B-SWMPOOL
9456886,2355,2013/03/18 08:00:00+00,181.36,2013/04/03 08:00:00+00,320153000,711 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-13-0144,C-BLDG,C-TENUP
9456889,2352,2013/03/13 08:00:00+00,35.5,2013/03/15 08:00:00+00,530080000,605  E MAIN ST,CLOSED,0,Amusement Device,,BN-13-0141,C-BLDG,C-AMUSEDVC
9456894,2347,2013/03/12 08:00:00+00,103609.04,2013/06/10 08:00:00+00,30000300,852 W MAIN ST,CLOSED,0,Apartment/Condo/Multistory Unit,,BN-13-0136,C-BLDG,C-APTCOND
9456908,2333,2013/03/04 10:00:00+00,112,2013/03/19 08:00:00+00,280037A00,222 E MAIN ST A,CLOSED,0,Interior Renovations,,BN-13-0122,B-CONVERT,B-INTREN
9456931,2310,2013/02/21 10:00:00+00,160.96,2013/03/29 08:00:00+00,540141000,1015 E MARKET ST,CLOSED,0,New Commercial Building,,BN-13-0099,C-BLDG,C-NEW
9456932,2309,2013/02/20 10:00:00+00,640.88,2013/07/16 08:00:00+00,320171000,605  W MAIN ST,CLOSED,0,Addition - Misc,,BN-13-0098,B-CONVERT,B-ADDMISC
9456942,2299,2013/02/14 10:00:00+00,3673.04,2013/03/05 10:00:00+00,100051000,1003 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-13-0088,C-BLDG,C-TENUP
9456943,2298,2013/02/14 10:00:00+00,103.84,2013/03/05 10:00:00+00,090074000,111  14TH ST NW STE F,CLOSED,0,Exterior Renovation,,BN-13-0087,B-CONVERT,B-EXTREN
9456960,2281,2013/02/07 10:00:00+00,144.64,2013/02/07 10:00:00+00,530051000,401 E MARKET ST,ISSUE,0,Interior Demolition Only,,BN-13-0070,B-CONVERT,B-INTDEMO
9457002,2239,2013/01/22 10:00:00+00,103.84,2013/02/11 10:00:00+00,320174000,507  W MAIN ST,EXPIRED,0,Deck Addition,,BN-13-0028,B-CONVERT,B-DECKADD
9457003,2238,2013/01/22 10:00:00+00,430.04,2013/01/23 10:00:00+00,2800601D0,410 E WATER ST #400,CLOSED,0,Tenant Upfit,,BN-13-0027,C-BLDG,C-TENUP
9457004,2237,2013/01/22 10:00:00+00,430.04,2013/01/23 10:00:00+00,2800601C0,410 E WATER ST #300,CLOSED,0,Tenant Upfit,,BN-13-0026,C-BLDG,C-TENUP
9457007,2234,2013/01/16 10:00:00+00,144.64,2013/01/29 10:00:00+00,280208000,999  2ND ST SE,CLOSED,0,Interior Renovations,,BN-13-0023,B-CONVERT,B-INTREN
